,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns,YC_10_Year,YC_3_Month,YC_3_Month_Bond,YC_Spread,YC_Rec_Prob
883,1984-01-12,4.505349850705881,6.5869988988009265,4.055257173514054,0,5.10230248262208,1.958685340544036,2.6411978941143697,4.618086411254637,2.4706386779902956,6.093705201054529,2.950211758252182,11.683416988710567,3.6325736179028416,9.222312420157174,0.01980262729617973,2.286455711064162,2.4706386779902956,2.1972245773362196,2.234030673777628,1.8079134265825128,-3.794879193881302
884,1984-01-19,4.509760001183433,6.5869988988009265,4.060443010546419,0,5.10230248262208,1.958685340544036,2.6411978941143697,4.618086411254637,2.4706386779902956,6.093705201054529,2.950211758252182,11.683416988710567,3.6325736179028416,9.222312420157174,0.01980262729617973,2.286455711064162,2.4706386779902956,2.1972245773362196,2.234030673777628,1.8079134265825128,-3.794879193881302
885,1984-01-26,4.523960130562548,6.5869988988009265,4.07753744390572,0,5.10230248262208,1.958685340544036,2.6411978941143697,4.618086411254637,2.4706386779902956,6.093705201054529,2.950211758252182,11.683416988710567,3.6325736179028416,9.222312420157174,0.01980262729617973,2.286455711064162,2.4706386779902956,2.1972245773362196,2.234030673777628,1.8079134265825128,-3.794879193881302
886,1984-02-02,4.528289141652134,6.5869988988009265,4.096009841541162,0,5.114394528387108,1.9629077254238845,2.67000213346468,4.623991940228679,2.4570214462984645,6.099892852283854,2.9486406660201405,11.693162851389179,3.6555811687124216,9.248770387995476,0.0,2.299580583973747,2.4570214462984645,2.186051276738094,2.222598744280687,1.7990408616635443,-3.8015804170619205
887,1984-02-09,4.528289141652134,6.585757776115236,4.102643365036796,0,5.114394528387108,1.9629077254238845,2.67000213346468,4.623991940228679,2.4570214462984645,6.099892852283854,2.9486406660201405,11.693162851389179,3.6555811687124216,9.248770387995476,0.0,2.299580583973747,2.4570214462984645,2.186051276738094,2.222598744280687,1.7990408616635443,-3.8015804170619205
888,1984-02-16,4.52720864451838,6.582440565056801,4.104294893075269,0,5.114394528387108,1.9629077254238845,2.67000213346468,4.623991940228679,2.4570214462984645,6.099892852283854,2.9486406660201405,11.693162851389179,3.6555811687124216,9.248770387995476,0.0,2.299580583973747,2.4570214462984645,2.186051276738094,2.222598744280687,1.7990408616635443,-3.8015804170619205
889,1984-02-23,4.530446639792155,6.5869988988009265,4.0943445622221,0,5.114394528387108,1.9629077254238845,2.67000213346468,4.623991940228679,2.4570214462984645,6.099892852283854,2.9486406660201405,11.693162851389179,3.6555811687124216,9.248770387995476,0.0,2.299580583973747,2.4570214462984645,2.186051276738094,2.222598744280687,1.7990408616635443,-3.8015804170619205
890,1984-03-01,4.530446639792155,6.585481761760737,4.0809215418899605,0,5.058154810064233,1.9671123567059163,2.6979998652487085,4.628886712605407,2.4714836294558595,6.038753585151147,2.947591898226056,11.635809070575567,3.678576561118039,9.27565421747213,-0.020202707317519466,2.2945529212967815,2.4714836294558595,2.2071749081893874,2.2442138278435544,1.7937808578673755,-3.795522410075242
891,1984-03-08,4.526126978647638,6.576748081791982,4.062165663857866,0,5.058154810064233,1.9671123567059163,2.6979998652487085,4.628886712605407,2.4714836294558595,6.038753585151147,2.947591898226056,11.635809070575567,3.678576561118039,9.27565421747213,-0.020202707317519466,2.2945529212967815,2.4714836294558595,2.2071749081893874,2.2442138278435544,1.7937808578673755,-3.795522410075242
892,1984-03-15,4.525044141508807,6.5738198220128945,4.046553898385752,0,5.058154810064233,1.9671123567059163,2.6979998652487085,4.628886712605407,2.4714836294558595,6.038753585151147,2.947591898226056,11.635809070575567,3.678576561118039,9.27565421747213,-0.020202707317519466,2.2945529212967815,2.4714836294558595,2.2071749081893874,2.2442138278435544,1.7937808578673755,-3.795522410075242
